0	0	1	0	0.57651	0	0.43469	0.20033	0	0.15672	0.37024	0	0.23224	0.29818	0.69607	0.13455	0.54442	0	0	0	0.62309	0.34933	0.25268	1	1	0	1.25527
0	0	1	0	0.61704	0	0.30519	0.20033	0	0.21642	0.31292	0	0.22959	0.27889	0.68817	0.13455	0.55352	0	0	0	0.62713	0.38133	0.25268	1	1	0	1.27921
0	0	1	0	0.58974	0	0.44434	0.20033	0	0.14925	0.37922	0	0.2383	0.31508	0.69895	0.13455	0.57142	0	0	0	0.62271	0.33733	0.2527	1	1	0	1.34282
0	0	1	0	0.57486	0	0.43488	0.22668	0	0.23134	0.33766	0	0.24032	0.32656	0.7077	0.13455	0.4918	0	0	0	0.63775	0.326	0.25282	1	1	0	1.41464
0	0	1	0	0.61497	0	0.4666	0.20033	0	0.11194	0.39351	0	0.2949	0.39615	0.72078	0.13455	0.59242	0	0	0	0.58837	0.32533	0.2531	1	1	0	1.49164
0	0	1	0	0.5488	0	0.44638	0.20033	0	0.17164	0.35959	0	0.21919	0.27219	0.69368	0.13455	0.51268	0	0	0	0.62829	0.34267	0.25229	1	1	0	1.61257
0	0	1	0	0.60959	0	0.45288	0.20033	0	0.12687	0.37172	0	0.24137	0.30781	0.69305	0.13455	0.62542	0	0	0	0.62647	0.31533	0.2527	1	1	0	1.6988
0	0	1	0	0.6005	0	0.44954	0.20033	0	0.13433	0.38691	0	0.23949	0.30818	0.69444	0.13455	0.59842	0	0	0	0.62746	0.326	0.2527	1	1	0	1.76358
0	0	1	0	0.622	0	0.44898	0.20033	0	0.09254	0.3992	0	0.27309	0.40102	0.71571	0.18862	0.59575	0	0	0	0.65135	0.32067	0.25967	1	1	0	1.80754
0	0	1	0	0.58271	0	0.31039	0.20033	0	0.25373	0.28703	0	0.19193	0.13428	0.68596	0.13455	0.50011	0	0	0	0.67258	0.38933	0.24779	1	1	0	1.81158
0	0	1	0	0.555	0	0.27607	0.26174	0	0.32836	0.27612	0	0.23445	0.31334	0.70768	0.13455	0.4582	0	0	0	0.64228	0.38133	0.25605	1	1	0	1.90849
0	0	1	0	0.53433	0	0.43952	0.20033	0	0.18657	0.3469	0	0.19097	0.12374	0.67839	0.13455	0.49101	0	0	0	0.67424	0.35533	0.24779	1	1	0	1.95999
0	0	1	0	0.622	0	0.46865	0.20033	0	0.10299	0.3992	0	0.26476	0.42423	0.71234	0.13455	0.61943	0	0	0	0.62879	0.32067	0.2531	1	1	0	1.99564
1	0	1	1	0.84285	0	0.25863	0.27796	1	0.27612	0.49082	0	0.13193	0.11228	0.64151	0.15712	0.63888	0	0	1	0.6895	0.35333	0.25246	1	1	0	2.22531
1	0	1	1	0.8263	0	0.26345	0.27796	1	0.25373	0.47991	0	0.15467	0.27519	0.65492	0.15712	0.66055	0	0	1	0.65533	0.34133	0.25696	1	1	0	2.50406
1	0	0	1	0.74235	0	0.34076	0.29458	1	0.21642	0.41234	0	0.50921	0.46321	0.57353	0.54149	0.73156	0	0	1	0.21555	0.33867	0.01262	1	1	0	2.68664
1	0	0	1	0.73821	0	0.3128	0.27796	1	0.22388	0.41648	0	0.51174	0.46397	0.57244	0.54149	0.71343	0	0	1	0.215	0.33667	0.01262	1	1	0	2.7577
0	0	1	0	0.77585	0.66667	0.3551	0.26007	0	0.38806	0.41269	1	0.31547	0.55802	0.57859	0.02999	0.4852	0	0	0	0.49635	0.46067	0.76014	0	0	1	0.94841
0	0	1	0	0.59801	0.33333	0.16716	0.1106	0	0.15672	0.31613	0	0.32167	0.56318	0.57917	0.02999	0.75711	0	0	0	0.49226	0.42133	0.76014	0	0	1	1.03342
0	0	1	0	0.7713	0.33333	0.41892	0.24362	0	0.23881	0.3872	1	0.34498	0.61959	0.58887	0.03119	0.59497	0	0	0	0.49259	0.438	0.75068	0	0	1	1.51693
0	0	0	0	0.67849	0	0.55659	0.1451	0	0.20896	0.32549	0	0.45147	0.59113	0.86566	0.53074	0.73928	0	0	0	0.51349	0.35533	0.59191	1	1	0	1.44747
0	0	0	0	0.68763	0	0.61224	0.1451	0	0.16418	0.35631	0	0.51264	0.62577	1	0.52665	0.78674	0	0	0	0.47926	0.37533	0.63746	1	1	0	2.28601
1	0	0	0	0.65658	0	0.73469	0.16148	0	0.28358	0.28129	0	0.26703	0.33398	0.43149	0.5422	0.67733	0	0	0	0.54861	0.36067	0.08325	1	0	1	2.66913
1	0	0	0	0.68197	0	0.76623	0.13514	0	0.22388	0.34076	0	0.25402	0.32412	0.42906	0.54076	0.68691	0	0	0	0.55817	0.33067	0.08457	1	0	1	2.33686
1	0	0	0	0.71456	0	0.70501	0.13514	0	0.22388	0.33835	0	0.26696	0.34189	0.43084	0.54113	0.7236	0	0	0	0.56016	0.364	0.08459	1	0	1	1.58297
1	1	1	0	0.67411	0.33333	0.53989	0.11517	1	0.52985	0.36854	0	0.12206	0.20389	0.49088	0.02743	0.51738	1	0	1	0.87099	0.30333	0.67553	1	0	0	0.47538
1	0	0	1	0.54425	0	0.54545	0.29126	1	0.26866	0.52928	0	0.42641	0.43502	0.58572	0.54149	0.86685	0	0	1	0.25863	0.518	0.01239	1	1	0	2.57054
0	0	1	0	0.48139	0	0.54917	0.24837	0	0.37313	0.26119	0	0.27726	0.40474	0.06412	0.01602	0.58866	0	0	0	0.59356	0.384	0.70978	1	0	1	0.77815
1	0	1	0	0.58892	0.33333	0.32942	0.43287	1	0.64179	0.25947	0	0.42836	0.21226	0.64296	0.02743	0.55148	1	0	0	0.33665	0.51067	0.65086	0	1	0	2.84261
1	0	1	1	0.73739	0	0.26456	0.22152	1	0.41791	0.35069	0	0.33628	0.07208	0.41792	0.02743	0.5722	0	0	1	0.39449	0.54133	0.64087	1	1	0	1.67742
1	0	1	1	0.85153	0	0.2616	0.22152	1	0.48507	0.28129	0	0.30242	0.04236	0.38475	0.02743	0.49471	0	0	1	0.42574	0.46267	0.64086	1	1	0	1.63185
1	0	1	1	0.75269	0	0.44286	0.25347	1	0.44776	0.27956	0	0.30782	0.04214	0.38948	0.02743	0.48425	0	0	1	0.42784	0.49867	0.64086	1	1	0	1.37144
0	0	1	0	0.67015	0.33333	0.22412	0.18275	0	0.21642	0.29449	0	0.43657	0.77375	0.41067	0.19683	0.7928	0	0	0	0.55452	0.518	0.76019	0	0	1	1.29667
0	0	1	0	0.91646	0	0.57514	0.26979	0	0.42537	0.33318	0	0.13381	0.08518	0.34373	0.19693	0.64082	0	0	0	0.66805	0.46067	0.60497	0	1	0	1.34044
0	0	1	0	0.51282	0	0.56772	0.29613	0	0.47761	0.26579	0	0.19869	0.33074	0.37038	0.19826	0.63125	0	0	0	0.67756	0.44533	0.60497	0	1	0	1.15836
0	0	1	0	0.69905	0	0.44564	0.26979	0	0.48507	0.34575	0	0.26695	0.09302	0.3798	0.19587	0.64949	0	0	0	0.59439	0.49	0.60531	0	1	0	1.11661
0	0	1	0	0.5306	0	0.58256	0.26979	0	0.39552	0.17164	0	0.21507	0.1796	0.35448	0.19256	0.66249	0	0	0	0.54501	0.40667	0.61073	0	1	0	0.95424
0	0	1	0	0.50041	0	0.57699	0.26979	0	0.42537	0.14753	0	0.18239	0.09159	0.36789	0.19256	0.64082	0	0	0	0.56995	0.42133	0.60497	0	1	0	0.41464
0	0	1	0	0.44458	0	0.54731	0.29613	0	0.54478	0.14237	0	0.16813	0.12156	0.37596	0.19256	0.55756	0	0	0	0.67076	0.42133	0.60497	0	1	0	0.14551
0	0	1	0	0.71332	0	0.61224	0.19688	0	0.1791	0.45637	0	0.41571	0.39943	0.42505	0.25633	0.91763	0	0	0	0.41799	0.46	0.62031	1	1	0	2.67025
0	0	1	0	0.79404	0	0.67904	0.14151	0	0.14925	0.63548	0	0.27318	0.21227	0.48779	0.22863	0.96193	0	0	0	0.59965	0.38467	0.68873	0	1	0	2.55267
0	0	1	0	0.71485	0	0.73469	0.13006	0	0.29851	0.60735	0	0.39809	0.39012	0.55705	0.23446	0.87065	1	0	0	0.3377	0.38133	0.62994	0	1	0	2.40346
0	0	1	0	0.83168	0	0.75881	0.10372	0	0.12687	0.68542	0	0.31915	0.40378	0.53326	0.23723	0.93669	1	0	0	0.56779	0.328	0.62994	0	1	0	2.30963
0	0	1	0	0.75062	0	0.73655	0.13006	0	0.16418	0.61481	0	0.40313	0.38797	0.55714	0.23446	0.8846	1	0	0	0.33765	0.38133	0.62994	0	1	0	2.13033
0	0	1	0	0.69562	0	0.38293	0.03779	0	0.05821	0.42652	0	0.3926	0.52509	0.48456	0.21024	0.84343	0	0	0	0.55314	0.388	0.61145	0	1	0	2.04532
0	0	1	0	0.66861	0	0.45269	0.02634	0	0.26119	0.34374	0	0.37092	0.34187	0.54166	0.19399	0.7552	1	0	0	0.39737	0.408	0.62052	0	1	0	1.79934
0	0	1	0	0.61704	0	0.44249	0.02634	0	0.07836	0.29908	0	0.32971	0.29987	0.53491	0.19399	0.7661	1	0	0	0.4113	0.408	0.62115	0	1	0	1.57955
1	0	1	1	0.7531	0	0.21262	0.21656	1	0.29851	0.43571	0	0.13437	0.2637	0.64002	0.15712	0.5786	0	0	1	0.66069	0.27333	0.25696	1	1	0	2.44091
1	0	1	1	0.71671	0	0.24007	0.30046	1	0.46269	0.54994	0	0.30926	0.14145	0.60186	0.02743	0.4929	1	0	1	0.50315	0.44067	0.65179	1	1	0	2.49831
1	0	1	1	0.77543	0	0.2384	0.30046	1	0.46269	0.48565	0	0.27204	0.13774	0.56421	0.02743	0.4929	1	0	1	0.52958	0.44067	0.65078	1	1	0	2.42062
1	0	1	1	0.50579	0	0.20037	0.38928	1	0.50746	0.57348	0	0.37598	0.16755	0.58457	0.02743	0.42652	1	0	1	0.38686	0.472	0.65179	1	1	0	2.30835
1	0	1	1	0.69036	0	0.16475	0.30046	1	0.43284	0.62744	0	0.36167	0.18521	0.59139	0.02743	0.53046	1	0	1	0.41246	0.46467	0.65179	1	1	0	1.95424
1	0	1	1	0.54508	0	0.21299	0.30046	1	0.52239	0.60046	0	0.29929	0.14803	0.60352	0.02743	0.45622	1	0	1	0.52511	0.456	0.65179	1	1	0	1.84261
1	0	1	1	0.66257	0	0.20928	0.30046	1	0.52239	0.46441	0	0.2599	0.11526	0.57321	0.02743	0.45622	1	0	1	0.54573	0.456	0.65342	1	1	0	1.81558
1	0	1	1	0.70269	0	0.28126	0.61395	1	0.35821	0.26234	0	0.19736	0.02507	0.4312	0.16245	0.56001	0	0	1	0.65024	0.43867	0.28662	1	1	0	2.07041
1	0	1	1	0.66861	0	0.24787	0.67535	1	0.43284	0.31303	0	0.16768	0.01056	0.41892	0.16245	0.44704	0	0	1	0.66009	0.44867	0.28662	1	1	0	1.93349
1	0	1	1	0.68879	0	0.27699	0.61395	1	0.3806	0.27727	0	0.1854	0.01968	0.42351	0.16245	0.50747	0	0	1	0.65489	0.45867	0.28662	1	1	0	1.86451
1	0	1	1	0.69731	0	0.2872	0.61395	1	0.39552	0.26464	0	0.17724	0.0101	0.41165	0.16245	0.47482	0	0	1	0.6514	0.45733	0.28662	1	1	0	1.68556
0	0	1	0	1	0	0.35419	0.22692	0	0.25373	0.34122	0	0.16675	0.22495	0.6436	0.15981	0.70814	0	0	0	0.63117	0.23733	0.25698	1	1	0	3.63246
0	0	1	0	0.9909	0	0.24341	0.28833	0	0.34328	0.46556	0	0.16795	0.22079	0.64305	0.15981	0.68957	0	0	0	0.62978	0.27533	0.25698	1	1	0	2.94547
0	0	1	0	0.70211	0.33333	0.55844	0.08727	0	0.15672	0.29392	0	0.33469	0.44542	0.56048	0.19718	0.80771	1	0	0	0.45676	0.368	0.65264	0	1	0	1.56844
0	0	1	0	0.64057	0.33333	0.55844	0.11361	0	0.21642	0.24512	0	0.37818	0.44669	0.56714	0.19399	0.75561	1	0	0	0.38205	0.42867	0.65264	0	1	0	1.53173
0	1	1	0	0.67411	0	0.18905	0.07129	0	0.14179	0.40626	0	0.59589	0.68478	0.83876	0.21131	0.55397	0	0	0	0.44902	0.33133	0.75318	0	0	0	1.73624
0	1	1	0	0.66232	0	0.22412	0.06141	0	0.06716	0.34013	0	0.64736	0.74305	0.84841	0.21131	0.50628	0	0	0	0.42231	0.37933	0.7628	0	0	0	0.89873
0	1	1	0	0.67411	0	0.21299	0.06141	0	0.16418	0.41602	0	0.63962	0.71617	0.84452	0.21131	0.38401	0	0	0	0.42374	0.404	0.7628	0	0	0	0.5563
0	1	1	0	0.75269	0	0.2269	0.08775	0	0.13433	0.36398	0	0.66848	0.7444	0.85265	0.21131	0.48751	0	0	0	0.42347	0.322	0.7628	0	0	0	0.34282
0	0	1	0	0.54632	0.66667	0.42115	0.28482	0	0.32836	0.17279	0	0.2269	0.42003	0.06686	0.01737	0.75456	0	0	0	0.64665	0.338	0.71052	0	0	1	0.63669
0	0	1	0	0.622	0.66667	0.382	0.2751	0	0.35821	0.18944	0	0.22851	0.41063	0.06563	0.01737	0.64491	0	0	0	0.64051	0.356	0.71052	0	0	1	0.61066
0	0	1	0	0.58974	0.66667	0.38089	0.25644	0	0.44776	0.22675	0	0.22776	0.41434	0.06888	0.01737	0.55331	0	0	0	0.63808	0.34067	0.71052	0	0	1	0.58569
0	1	1	0	0.65368	0.66667	0.39295	0.29627	0	0.41045	0.23479	0	0.2994	0.51526	0.68771	0.13405	0.60736	0	0	0	0.55696	0.36667	0.26969	1	0	0	0.54382
0	0	1	0	0.61456	0.66667	0.61781	0.33586	0	0.38806	0.22158	0	0.22978	0.41055	0.06548	0.01737	0.64947	0	0	0	0.64079	0.356	0.71052	0	0	1	0.38021
0	0	1	0	0.56452	0.66667	0.39239	0.20744	0	0.33582	0.19288	0	0.22775	0.41162	0.06526	0.01737	0.68484	0	0	0	0.64278	0.35867	0.71052	0	0	1	0.33686
0	0	1	0	0.57361	0.66667	0.3718	0.24066	0	0.42537	0.15385	0	0.20784	0.43353	0.06728	0.01737	0.61638	0	0	0	0.64151	0.34133	0.71052	0	0	1	0.28601
0	1	1	0	0.63991	0.66667	0.39072	0.26013	0	0.41791	0.37979	0	0.30896	0.55586	0.70999	0.13302	0.67784	0	0	0	0.5412	0.40467	0.28923	0	0	0	0.22994
0	0	1	0	0.67512	0.66667	0.4898	0.33377	0	0.38806	0.17164	0	0.23014	0.40982	0.06544	0.01737	0.65001	0	0	0	0.63852	0.35333	0.71052	0	0	1	0.13418
0	0	1	0	0.51613	0.66667	0.58442	0.33586	0	0.51493	0.14122	0	0.22184	0.4087	0.06096	0.01737	0.53608	0	0	0	0.64582	0.32	0.71052	0	0	1	0.11461
0	0	1	0	0.52605	0.66667	0.39573	0.20744	0	0.33582	0.15844	0	0.21544	0.42271	0.06634	0.01737	0.68484	0	0	0	0.6524	0.37667	0.71052	0	0	1	0.08565
0	0	1	0	0.46278	0.66667	0.26902	0.19147	0	0.52985	0.16877	0	0.22178	0.40386	0.05566	0.01737	0.5021	0	0	0	0.63852	0.34067	0.71052	0	0	1	0.0406
0	1	1	0	0.51365	0.66667	0.39258	0.23379	0	0.41791	0.17049	0	0.28058	0.64683	0.69623	0.16323	0.64408	0	0	0	0.5673	0.356	0.24147	0	0	0	0.0406
0	1	1	0	0.52192	0.66667	0.39091	0.23379	0	0.41791	0.14925	0	0.33277	0.6604	0.71758	0.16739	0.64408	0	0	0	0.55624	0.356	0.32844	0	0	0	-0.00436
0	0	1	0	0.53722	0.66667	0.36939	0.20744	0	0.41791	0.13433	0	0.2128	0.41504	0.06271	0.01737	0.57625	0	0	0	0.65152	0.32467	0.71052	0	0	1	-0.04576
0	0	1	0	0.60587	0.66667	0.37792	0.26885	0	0.44776	0.26751	0	0.2285	0.4157	0.06481	0.01737	0.63474	0	0	0	0.63791	0.37667	0.71052	0	0	1	-0.04576
0	0	1	0	0.67455	0.66667	0.55659	0.33586	0	0.55224	0.3633	0	0.18214	0.42927	0.05989	0.01737	0.52168	0	0	0	0.65704	0.36933	0.71052	0	0	1	-0.04576
0	1	1	0	0.62448	0.66667	0.39536	0.23379	0	0.41791	0.28473	0	0.28956	0.53346	0.68128	0.13396	0.64408	0	0	0	0.54678	0.37333	0.27459	0	0	0	-0.06956
0	0	1	0	0.55252	0.66667	0.40408	0.20744	0	0.33582	0.19288	0	0.22705	0.41257	0.0649	0.01737	0.68484	0	0	0	0.64239	0.34133	0.71052	0	0	1	-0.08197
0	1	1	0	0.53309	0.66667	0.38386	0.20744	0	0.40299	0.16762	0	0.21816	0.53583	0.29577	0.02743	0.62544	0	0	0	0.52245	0.344	0.61155	0	0	0	-0.15366
0	1	1	0	0.53929	0.66667	0.36698	0.20744	0	0.46269	0.15499	0	0.2108	0.50925	0.23622	0.02743	0.57144	0	0	0	0.47451	0.35	0.61065	0	0	0	-0.18046
0	0	1	0	0.5426	0.66667	0.39276	0.20744	0	0.35821	0.17336	0	0.22205	0.41427	0.06792	0.01737	0.65365	0	0	0	0.64527	0.32733	0.71052	0	0	1	-0.19246
0	1	1	0	0.54136	0.66667	0.40204	0.20744	0	0.5	0.17796	0	0.13765	0.46776	0.05089	0.02743	0.52889	0	0	0	0.59472	0.36467	0.60073	0	0	0	-0.24413
0	0	1	0	0.52854	0.66667	0.37829	0.27388	0	0.4403	0.15557	0	0.21812	0.42244	0.06554	0.01737	0.58396	0	0	0	0.65174	0.34067	0.71052	0	0	1	-0.40894
0	0	1	0	0.52647	0.66667	0.38182	0.24066	0	0.42537	0.14581	0	0.20617	0.42816	0.06787	0.01737	0.5797	0	0	0	0.64455	0.32733	0.71052	0	0	1	-0.43156
0	0	1	0	0.59801	0.66667	0.39109	0.24066	0	0.42537	0.23249	0	0.19632	0.44783	0.0693	0.01737	0.57969	0	0	0	0.63636	0.32733	0.71052	0	0	1	-0.48149
0	0	1	0	0.445	0.66667	0.68089	0.25848	0	0.48507	0.18025	0	0.22261	0.4108	0.06009	0.01737	0.54452	0	0	0	0.64416	0.36467	0.71052	0	0	1	-0.72492
0	0	1	0	0.54053	1	0.36475	0.2777	0	0.47015	0.14868	0	0.21693	0.41792	0.06491	0.01737	0.56644	0	0	0	0.65013	0.34067	0.71052	0	0	1	-1.22185
0	0	1	0	0.80852	0	0.51744	0.40117	0	0.64179	0.44948	0	0.37086	0.50318	0.62374	0.02743	0.64545	0	0	0	0.4186	0.262	0.66873	0	1	0	1.65321
1	0	1	0	0.84078	0	0.31633	0.15564	1	0.15672	0.2434	0	0.29466	0.32087	0.57777	0.02743	0.67263	1	0	1	0.48684	0.40133	0.65648	1	1	0	1.78675
1	0	1	0	0.87097	0	0.28998	0.15564	1	0.20149	0.19403	0	0.24548	0.20357	0.49661	0.02743	0.59646	1	0	1	0.50857	0.364	0.65552	1	1	0	1.77247
0	0	1	0	0.58602	0	0.32171	0.15564	0	0.20149	0.29162	0	0.14443	0.13099	0.29931	0.02743	0.57631	0	0	0	0.57659	0.3	0.59987	1	1	0	1.72362
1	0	1	0	0.80521	0	0.3102	0.15564	1	0.17164	0.23881	0	0.26512	0.25725	0.5699	0.02743	0.65036	1	0	1	0.50476	0.39667	0.65731	1	1	0	1.59106
1	0	1	0	0.80976	0	0.32041	0.15564	1	0.15672	0.24914	0	0.30206	0.3226	0.60136	0.02743	0.67736	1	0	1	0.44697	0.40133	0.65734	1	1	0	1.59106
0	0	1	0	0.87304	0	0.29926	0.15564	1	0.21642	0.18197	0	0.20105	0.13655	0.31604	0.02743	0.56191	0	0	0	0.52964	0.33533	0.64551	1	1	0	1.59106
1	0	1	0	0.74111	0	0.3385	0.23302	1	0.26866	0.27497	0	0.19359	0.21673	0.37634	0.02743	0.58801	0	0	1	0.608	0.37467	0.6026	1	1	0	1.43136
1	0	1	0	0.71059	0	0.35147	0.23302	1	0.25373	0.16073	0	0.15955	0.21521	0.37156	0.02743	0.60554	0	0	1	0.62569	0.34533	0.5959	1	1	0	1.43136
1	0	1	0	0.8201	0	0.3141	0.15564	1	0.10448	0.27382	0	0.41429	0.29945	0.60909	0.02743	0.69706	1	0	1	0.40577	0.36067	0.65756	1	1	0	1.43136
0	1	1	0	0.60753	0	0.01484	0.35602	0	0.44776	0.2876	0	0.46257	0.66054	0.79245	0.40772	0.54064	0	0	0	0.38415	0.42267	0.5266	0	1	0	2.5563
0	0	1	0	0.6311	0.33333	0.06865	0.32096	0	0.4403	0.35201	0	0.34992	0.42102	0.76679	0.40772	0.58907	0	0	0	0.57836	0.44733	0.51779	0	1	0	2.09202
0	1	1	0	0.60753	0.33333	0.12616	0.32096	0	0.4403	0.2876	0	0.38993	0.60467	0.78684	0.40772	0.58907	0	0	0	0.54297	0.49067	0.52676	0	0	0	1.63002
1	0	1	1	0.59181	0	0.39035	0.66872	1	0.33582	0.43685	0	0.36892	0.15951	0.59433	0.02743	0.30244	1	0	1	0.48607	0.54267	0.65069	1	1	0	2.07918
0	0	1	0	0.53805	0.66667	0.3577	0.26885	0	0.44776	0.16188	0	0.22689	0.4132	0.06367	0.01737	0.67457	0	0	0	0.64322	0.34133	0.71052	0	0	1	-0.30963
1	0	1	0	0.66538	0	0.34761	0.55775	1	0.61194	0.43743	0	0.2464	0.36895	0.48376	0.02743	0.4647	1	0	0	0.47031	0.304	0.65914	0	1	0	2.43136
1	0	1	0	0.68879	0	0.32427	0.55775	1	0.66418	0.50804	0	0.24333	0.38767	0.48799	0.02743	0.417	1	0	0	0.45626	0.26267	0.65997	0	1	0	2.07918
1	0	1	0	0.71754	0	0.34768	0.55775	1	0.51493	0.48794	0	0.32134	0.43595	0.52605	0.02743	0.53625	1	0	0	0.47064	0.308	0.66022	0	1	0	1.17609
0	0	1	0	0.62283	0	0.65492	0.39304	0	0.46269	0.4403	0	0.2242	0.43441	0.08072	0.01737	0.4888	0	1	0	0.65727	0.282	0.71052	1	0	1	0.78675
0	0	1	0	0.62324	0	0.82375	0.20579	0	0.40299	0.42824	0	0.2138	0.38533	0.05283	0.01737	0.56019	0	0	0	0.6326	0.28867	0.71051	0	0	1	0.34869
0	0	1	0	0.40116	0	0.7885	0.20579	0	0.44776	0.01263	0	0.20695	0.38638	0.0516	0.01737	0.55655	0	0	0	0.64023	0.30467	0.71051	0	0	1	0.20466
0	1	1	0	0.40653	0	0.78479	0.20579	0	0.40299	0.04765	0	0.36428	0.4663	0.71397	0.16131	0.58185	0	0	0	0.41318	0.37267	0.33783	0	1	0	0.16554
0	0	1	0	0.68222	0	0.63822	0.26672	0	0.47015	0.44948	0	0.44399	0.3883	0.71868	0.16131	0.503	0	1	0	0.4327	0.28467	0.34308	1	1	0	0.06595
0	0	1	0	0.71443	0	0.6679	0.26672	0	0.39552	0.39638	0	0.48522	0.41204	0.72479	0.16131	0.55641	0	1	0	0.32001	0.28333	0.34308	1	1	0	0.06145
0	0	1	0	0.76468	0	1	0.3441	0	0.4403	0.6969	0	0.41798	0.47543	0.07987	0.01737	0.55014	0	0	0	0.33853	0.20333	0.71051	0	0	1	0.04766
0	0	1	0	0.72084	0	0.87199	0.21569	0	0.3806	0.55511	0	0.35463	0.46802	0.72471	0.16131	0.54224	0	0	0	0.45831	0.23867	0.33154	0	1	0	0.02119
0	0	1	0	0.71629	0	0.66048	0.26672	0	0.43284	0.47589	0	0.42646	0.40836	0.72098	0.16131	0.52467	0	1	0	0.44509	0.27267	0.34308	1	1	0	0.01368
0	0	1	0	0.71712	0	0.87941	0.21569	0	0.35075	0.45465	0	0.38623	0.50942	0.76087	0.16131	0.56014	0	0	0	0.43774	0.22867	0.33154	0	1	0	-0.18842
0	0	1	0	0.68954	0	0.85158	0.21569	0	0.41791	0.53617	0	0.41422	0.47388	0.7729	0.16131	0.53221	0	0	0	0.38835	0.24933	0.33154	0	1	0	-0.45618
1	0	1	1	0.65558	0	0.23265	0.55548	1	0.57463	0.42348	0	0.20446	0.01342	0.29842	0.02743	0.34391	0	0	1	0.56564	0.42733	0.63974	1	1	0	0.67191
1	0	1	1	0.56369	0	0.23228	0.55548	1	0.57463	0.45522	0	0.20719	0.16446	0.52296	0.02743	0.34391	1	0	1	0.56879	0.42733	0.65073	1	1	0	0.50488
0	1	1	0	0.71919	0.33333	0.39573	0.73278	1	0.35075	0.40557	1	0.43515	0.91655	0.21004	0.02743	0.43049	0	0	0	0.45952	0.80667	0.60763	1	0	0	3.49415
